BPM,AvgBPM,IR_value,Accel_X,Accel_Y,Accel_Z,A_total
0.0,0.0,12305,0.55,-10.4,0.08,10.41
0.0,0.0,12311,0.51,-10.4,0.08,10.41
0.0,0.0,12314,0.51,-10.4,0.08,10.41
0.0,0.0,12296,0.55,-10.4,0.08,10.41
0.0,0.0,12312,0.55,-10.43,0.08,10.45
0.0,0.0,12310,0.59,-10.4,0.12,10.41
0.0,0.0,12298,0.55,-10.4,0.12,10.41
0.0,0.0,12301,0.59,-10.43,0.12,10.45
0.0,0.0,12286,0.59,-10.4,0.08,10.41
0.0,0.0,12298,0.51,-10.4,0.16,10.41
0.0,0.0,12324,0.55,-10.4,0.12,10.41
0.0,0.0,12311,0.55,-10.36,0.08,10.37
0.0,0.0,12299,0.55,-10.4,0.16,10.41
0.0,0.0,12303,0.55,-10.43,0.08,10.45
0.0,0.0,12307,0.55,-10.43,0.12,10.45
0.0,0.0,12308,0.59,-10.43,0.04,10.45
0.0,0.0,12314,0.51,-10.4,0.08,10.41
0.0,0.0,12308,0.51,-10.4,0.16,10.41
0.0,0.0,12315,0.55,-10.43,0.16,10.45
0.0,0.0,12314,0.59,-10.43,0.12,10.45
0.0,0.0,12311,0.55,-10.4,0.16,10.41
0.0,0.0,12314,0.51,-10.43,0.12,10.45
0.0,0.0,12315,0.55,-10.4,0.12,10.41
0.0,0.0,12317,0.59,-10.4,0.12,10.41
0.0,0.0,12317,0.63,-10.32,0.04,10.34
0.0,0.0,12313,0.59,-10.43,0.08,10.45
0.0,0.0,12308,0.59,-10.4,0.12,10.41
0.0,0.0,12315,0.59,-10.43,0.04,10.45
0.0,0.0,12331,0.51,-10.36,0.12,10.37
0.0,0.0,12304,0.55,-10.4,0.12,10.41
0.0,0.0,12311,0.59,-10.4,0.08,10.41
0.0,0.0,12321,0.59,-10.43,0.12,10.45
0.0,0.0,12341,0.59,-10.43,0.08,10.45
0.0,0.0,12318,0.55,-10.4,0.08,10.41
0.0,0.0,12323,0.55,-10.4,0.16,10.41
0.0,0.0,12314,0.59,-10.36,0.08,10.37
0.0,0.0,12316,0.55,-10.4,0.08,10.41
0.0,0.0,12323,0.51,-10.43,0.08,10.45
0.0,0.0,12315,0.55,-10.36,0.16,10.37
0.0,0.0,12341,0.55,-10.4,0.12,10.41
0.0,0.0,12323,0.51,-10.43,0.08,10.45
0.0,0.0,12316,0.59,-10.4,0.12,10.41
0.0,0.0,12318,0.59,-10.4,0.08,10.41
0.0,0.0,12315,0.51,-10.4,0.08,10.41
0.0,0.0,12335,0.55,-10.4,0.12,10.41
0.0,0.0,12313,0.55,-10.4,0.08,10.41
0.0,0.0,12303,0.55,-10.43,0.12,10.45
0.0,0.0,12329,0.55,-10.4,0.08,10.41
0.0,0.0,12314,0.59,-10.43,0.12,10.45
0.0,0.0,12321,0.55,-10.43,0.08,10.45
0.0,0.0,12321,0.51,-10.4,0.16,10.41
0.0,0.0,12314,0.59,-10.4,0.08,10.41
0.0,0.0,12323,0.51,-10.4,0.16,10.41
0.0,0.0,12316,0.55,-10.43,0.12,10.45
0.0,0.0,12310,0.59,-10.4,0.04,10.41
0.0,0.0,12320,0.55,-10.4,0.08,10.41
0.0,0.0,12328,0.59,-10.4,0.08,10.41
0.0,0.0,12318,0.63,-10.43,0.08,10.45
0.0,0.0,12336,0.55,-10.4,0.08,10.41
0.0,0.0,12324,0.59,-10.43,0.08,10.45
0.0,0.0,12320,0.51,-10.36,0.12,10.37
0.0,0.0,12322,0.55,-10.43,0.12,10.45
0.0,0.0,12340,0.55,-10.4,0.12,10.41
0.0,0.0,12328,0.55,-10.43,0.16,10.45
0.0,0.0,12318,0.59,-10.4,0.12,10.41
0.0,0.0,12337,0.55,-10.36,0.12,10.37
0.0,0.0,12353,0.55,-10.4,0.04,10.41
0.0,0.0,12321,0.55,-10.4,0.08,10.41
0.0,0.0,12323,0.55,-10.43,0.12,10.45
0.0,0.0,12329,0.55,-10.36,0.08,10.37
0.0,0.0,12330,0.59,-10.36,0.12,10.37
0.0,0.0,12328,0.55,-10.43,0.08,10.45
0.0,0.0,12326,0.59,-10.36,0.12,10.37
0.0,0.0,12321,0.59,-10.4,0.04,10.41
0.0,0.0,12339,0.59,-10.47,0.04,10.49
0.0,0.0,12325,0.55,-10.4,0.08,10.41
0.0,0.0,12315,0.59,-10.4,0.08,10.41
0.0,0.0,12322,0.55,-10.43,0.16,10.45
0.0,0.0,12327,0.59,-10.43,0.16,10.45
0.0,0.0,12324,0.55,-10.36,0.08,10.37
0.0,0.0,12321,0.59,-10.36,0.12,10.37
0.0,0.0,12323,0.59,-10.43,0.08,10.45
0.0,0.0,12336,0.55,-10.43,0.08,10.45
0.0,0.0,12335,0.55,-10.47,0.08,10.49
0.0,0.0,12326,0.55,-10.4,0.16,10.41
0.0,0.0,12330,0.59,-10.47,0.12,10.49
0.0,0.0,12325,0.55,-10.4,0.08,10.41
0.0,0.0,12328,0.55,-10.4,0.08,10.41
0.0,0.0,12320,0.55,-10.4,0.08,10.41
0.0,0.0,12341,0.59,-10.43,0.08,10.45
0.0,0.0,12333,0.55,-10.4,0.04,10.41
0.0,0.0,12332,0.55,-10.32,0.08,10.33
0.0,0.0,12335,0.55,-10.4,0.04,10.41
0.0,0.0,12328,0.59,-10.47,0.08,10.49
0.0,0.0,12345,0.55,-10.36,0.08,10.37
0.0,0.0,12336,0.55,-10.4,0.16,10.41
0.0,0.0,12333,0.59,-10.4,0.08,10.41
0.0,0.0,12327,0.55,-10.4,0.08,10.41
0.0,0.0,12326,0.59,-10.4,0.08,10.41
0.0,0.0,12335,0.59,-10.4,0.04,10.41
0.0,0.0,12331,0.59,-10.43,0.08,10.45
0.0,0.0,12357,0.55,-10.4,0.16,10.41
0.0,0.0,12328,0.59,-10.43,0.12,10.45
0.0,0.0,12331,0.59,-10.4,0.08,10.41
0.0,0.0,12338,0.55,-10.4,0.08,10.41
0.0,0.0,12351,0.63,-10.43,0.08,10.45
0.0,0.0,12322,0.55,-10.36,0.12,10.37
0.0,0.0,12321,0.59,-10.43,0.08,10.45
0.0,0.0,12333,0.59,-10.4,0.08,10.41
0.0,0.0,12344,0.59,-10.4,0.08,10.41
0.0,0.0,12342,0.55,-10.4,0.12,10.41
0.0,0.0,12337,0.55,-10.36,0.08,10.37
0.0,0.0,12331,0.55,-10.36,0.16,10.37
0.0,0.0,12336,0.55,-10.4,0.08,10.41
0.0,0.0,12339,0.55,-10.4,0.16,10.41
0.0,0.0,12336,0.55,-10.36,0.08,10.37
0.0,0.0,12338,0.59,-10.4,0.08,10.41
0.0,0.0,12342,0.59,-10.4,0.12,10.41
0.0,0.0,12339,0.55,-10.4,0.12,10.41
0.0,0.0,12339,0.63,-10.43,0.12,10.45
0.0,0.0,12341,0.59,-10.43,0.12,10.45
0.0,0.0,12311,0.55,-10.36,0.12,10.37
0.0,0.0,12346,0.59,-10.43,0.12,10.45
0.0,0.0,12336,0.55,-10.4,0.12,10.41
0.0,0.0,12332,0.59,-10.4,0.08,10.41
0.0,0.0,12335,0.59,-10.4,0.12,10.41
0.0,0.0,12333,0.55,-10.4,0.12,10.41
0.0,0.0,12339,0.55,-10.4,0.08,10.41
0.0,0.0,12347,0.55,-10.4,0.08,10.41
0.0,0.0,12365,0.63,-10.4,0.08,10.41
0.0,0.0,12313,0.59,-10.43,0.08,10.45
0.0,0.0,12333,0.55,-10.43,0.08,10.45
0.0,0.0,12351,0.59,-10.36,0.12,10.37
0.0,0.0,12342,0.59,-10.4,0.16,10.41
0.0,0.0,12345,0.59,-10.43,0.12,10.45
0.0,0.0,12347,0.59,-10.4,0.16,10.41
0.0,0.0,12365,0.59,-10.4,0.08,10.41
0.0,0.0,12338,0.55,-10.4,0.08,10.41
0.0,0.0,12345,0.59,-10.36,0.08,10.37
0.0,0.0,12330,0.55,-10.4,0.12,10.41
0.0,0.0,12340,0.59,-10.43,0.12,10.45
0.0,0.0,12334,0.55,-10.4,0.08,10.41
0.0,0.0,12378,0.59,-10.43,0.08,10.45
0.0,0.0,12337,0.55,-10.4,0.08,10.41
0.0,0.0,12330,0.59,-10.4,0.08,10.41
0.0,0.0,12346,0.55,-10.43,0.04,10.45
0.0,0.0,12337,0.55,-10.4,0.12,10.41
0.0,0.0,12337,0.51,-10.4,0.12,10.41
0.0,0.0,12345,0.55,-10.36,0.08,10.37
0.0,0.0,12346,0.59,-10.43,0.12,10.45
0.0,0.0,12344,0.55,-10.43,0.04,10.45
0.0,0.0,12348,0.59,-10.4,0.12,10.41
0.0,0.0,12337,0.55,-10.36,0.08,10.37
0.0,0.0,12363,0.55,-10.4,0.12,10.41
0.0,0.0,12371,0.59,-10.43,0.12,10.45
0.0,0.0,12319,0.55,-10.4,0.08,10.41
0.0,0.0,12347,0.55,-10.4,0.04,10.41
0.0,0.0,12342,0.59,-10.43,0.12,10.45
0.0,0.0,12338,0.63,-10.36,0.08,10.38
0.0,0.0,12340,0.51,-10.4,0.08,10.41
0.0,0.0,12335,0.55,-10.4,0.08,10.41
0.0,0.0,12344,0.55,-10.43,0.08,10.45
0.0,0.0,12335,0.59,-10.4,0.08,10.41
0.0,0.0,12343,0.55,-10.36,0.16,10.37
0.0,0.0,12348,0.59,-10.4,0.08,10.41
0.0,0.0,12356,0.51,-10.4,0.08,10.41
0.0,0.0,12343,0.59,-10.4,0.08,10.41
0.0,0.0,12370,0.59,-10.4,0.04,10.41
0.0,0.0,12349,0.59,-10.4,0.08,10.41
0.0,0.0,12342,0.71,-10.4,0.08,10.42
0.0,0.0,12347,0.59,-10.43,0.12,10.45
0.0,0.0,12347,0.59,-10.4,0.04,10.41
0.0,0.0,12366,0.55,-10.43,0.08,10.45
0.0,0.0,12378,0.59,-10.43,0.08,10.45
0.0,0.0,12353,0.55,-10.4,0.12,10.41
0.0,0.0,12339,0.59,-10.36,0.04,10.37
0.0,0.0,12346,0.59,-10.4,0.08,10.41
0.0,0.0,12349,0.55,-10.43,0.08,10.45
0.0,0.0,12348,0.55,-10.36,0.12,10.37
0.0,0.0,12347,0.59,-10.43,0.08,10.45
0.0,0.0,12349,0.55,-10.36,0.08,10.37
0.0,0.0,12340,0.59,-10.4,0.08,10.41
0.0,0.0,12331,0.55,-10.4,0.08,10.41
0.0,0.0,12334,0.55,-10.36,0.16,10.37
0.0,0.0,12334,0.63,-10.32,0.08,10.34
0.0,0.0,12318,0.55,-10.2,0.2,10.22
0.0,0.0,12361,0.55,-10.36,0.12,10.37
0.0,0.0,12395,0.51,-10.4,0.12,10.41
0.0,0.0,12435,0.59,-10.4,0.04,10.41
0.0,0.0,12365,0.59,-10.4,0.08,10.41
0.0,0.0,15184,1.77,-10.32,-0.08,10.47
0.0,0.0,15194,1.84,-10.28,-0.12,10.44
0.0,0.0,15191,1.84,-10.32,-0.16,10.48
0.0,0.0,15190,1.77,-10.28,-0.12,10.43
0.0,0.0,15197,1.8,-10.32,-0.16,10.47
0.0,0.0,15196,1.8,-10.28,-0.04,10.43
0.0,0.0,15193,1.8,-10.32,-0.04,10.47
0.0,0.0,15197,1.8,-10.28,-0.16,10.44
0.0,0.0,15187,1.8,-10.28,-0.16,10.44
0.0,0.0,15182,1.8,-10.28,-0.12,10.44
0.0,0.0,15185,1.8,-10.24,-0.08,10.4
0.0,0.0,15184,1.8,-10.32,-0.12,10.47
0.0,0.0,15172,1.8,-10.32,-0.08,10.47
0.0,0.0,15209,1.84,-10.36,-0.08,10.52
0.0,0.0,15183,1.84,-10.32,-0.12,10.48
0.0,0.0,15194,1.8,-10.28,-0.16,10.44
0.0,0.0,15191,1.84,-10.32,-0.12,10.48
0.0,0.0,15204,1.84,-10.36,-0.16,10.52
0.0,0.0,15194,1.8,-10.28,-0.12,10.44
0.0,0.0,15158,1.8,-10.28,-0.12,10.44
0.0,0.0,15182,1.8,-10.32,-0.12,10.47
0.0,0.0,15221,1.8,-10.28,-0.16,10.44
0.0,0.0,15185,1.8,-10.32,-0.08,10.47
0.0,0.0,15200,1.84,-10.32,-0.16,10.48
0.0,0.0,15200,1.8,-10.32,-0.08,10.47
0.0,0.0,15194,1.84,-10.28,-0.12,10.44
0.0,0.0,15197,1.8,-10.32,-0.12,10.47
0.0,0.0,15198,1.84,-10.32,-0.12,10.48
0.0,0.0,15209,1.84,-10.32,-0.12,10.48
0.0,0.0,15204,1.84,-10.28,-0.12,10.44
0.0,0.0,15196,1.84,-10.36,-0.2,10.52
0.0,0.0,15197,1.8,-10.32,-0.12,10.47
0.0,0.0,15201,1.8,-10.32,-0.16,10.47
0.0,0.0,15201,1.84,-10.28,-0.12,10.44
0.0,0.0,15203,1.84,-10.32,-0.12,10.48
0.0,0.0,15175,1.77,-10.32,-0.12,10.47
0.0,0.0,15200,1.8,-10.28,-0.16,10.44
0.0,0.0,15202,1.8,-10.28,-0.12,10.44
0.0,0.0,15195,1.77,-10.28,-0.16,10.43
0.0,0.0,15192,1.8,-10.28,-0.12,10.44
0.0,0.0,15173,1.8,-10.24,-0.2,10.4
0.0,0.0,15135,1.77,-10.24,-0.12,10.39
0.0,0.0,15103,1.77,-10.28,-0.12,10.43
0.0,0.0,15134,1.77,-10.28,-0.04,10.43
0.0,0.0,15145,1.77,-10.28,-0.04,10.43
0.0,0.0,15132,1.8,-10.24,-0.16,10.4
0.0,0.0,5723,1.02,-9.69,-0.55,9.76
0.0,0.0,12666,2.75,-6.86,1.57,7.56
0.0,0.0,12495,2.08,-4.86,6.0,8.0
0.0,0.0,12488,9.57,-5.45,8.43,13.87
0.0,0.0,12491,-0.08,-18.48,-6.28,19.51
0.0,0.0,12512,12.71,-37.5,-9.61,40.75
0.0,0.0,12505,20.24,-42.68,-28.01,54.91
0.0,0.0,12581,19.81,-55.7,-17.81,61.74
0.0,0.0,12506,7.73,-0.71,-2.43,8.13
0.0,0.0,12484,0.71,25.81,16.44,30.61
0.0,0.0,12496,2.67,4.31,-2.79,5.79
0.0,0.0,12500,8.83,-45.62,-8.67,47.27
0.0,0.0,12553,-8.0,-44.95,-8.47,46.44
0.0,0.0,12560,-1.49,-69.98,-14.91,71.57
0.0,0.0,12520,1.29,-16.79,0.35,16.84
0.0,0.0,12532,9.22,-1.8,12.51,15.65
0.0,0.0,12493,8.87,4.12,1.41,9.88
0.0,0.0,12490,8.98,0.98,-0.98,9.09
0.0,0.0,12483,11.81,-15.46,1.69,19.52
0.0,0.0,12491,5.45,-24.16,-2.39,24.89
0.0,0.0,10075,1.8,-17.89,-2.04,18.09
0.0,0.0,12988,1.37,-11.1,-0.78,11.21
0.0,0.0,12977,0.9,-10.63,-0.47,10.68
0.0,0.0,12969,0.63,-10.36,-0.35,10.38
0.0,0.0,12925,0.63,-10.32,-0.16,10.34
0.0,0.0,12863,0.71,-10.43,-0.08,10.46
0.0,0.0,12839,0.55,-10.24,-0.12,10.25
0.0,0.0,12851,0.51,-10.2,-0.12,10.21
0.0,0.0,12873,0.63,-10.43,-0.24,10.46
0.0,0.0,12903,0.71,-10.43,-0.04,10.46
0.0,0.0,12923,0.75,-10.43,-0.16,10.46
0.0,0.0,12958,0.75,-10.47,-0.31,10.5
0.0,0.0,12920,0.59,-10.32,-0.12,10.33
0.0,0.0,12982,0.78,-10.4,-0.31,10.43
0.0,0.0,13044,0.55,-10.2,-0.04,10.21
0.0,0.0,13103,0.78,-10.43,-0.31,10.47
0.0,0.0,13101,0.75,-10.4,-0.24,10.42
0.0,0.0,13086,0.71,-10.36,-0.2,10.38
0.0,0.0,13064,0.75,-10.36,-0.2,10.38
0.0,0.0,13023,0.78,-10.4,-0.2,10.43
0.0,0.0,12996,0.75,-10.4,-0.2,10.42
0.0,0.0,13002,0.98,-10.75,-0.04,10.79
0.0,0.0,12953,0.78,-10.28,0.08,10.31
0.0,0.0,12921,0.75,-10.51,-0.39,10.55
0.0,0.0,12808,0.47,-10.04,-0.12,10.05
0.0,0.0,12935,0.71,-10.24,-0.24,10.27
0.0,0.0,12871,0.86,-10.59,-0.39,10.63
0.0,0.0,12905,0.82,-10.4,-0.16,10.43
0.0,0.0,44815,0.04,-10.24,0.24,10.24
0.0,0.0,38206,0.0,-11.26,0.31,11.26
0.0,0.0,50210,0.12,-10.98,0.12,10.98
0.0,0.0,454,-2.39,-8.67,0.27,9.0
0.0,0.0,1192,0.31,-10.63,0.67,10.66
0.0,0.0,112896,-1.73,-9.41,0.39,9.58
0.0,0.0,126639,-1.02,-10.32,0.47,10.38
0.0,0.0,47673,-0.55,-10.24,0.55,10.27
0.0,0.0,126322,-0.31,-10.36,0.67,10.38
0.0,0.0,126621,-0.27,-10.43,0.67,10.46
0.0,0.0,125870,-2.67,-7.81,1.92,8.47
0.0,0.0,125531,-1.1,-10.0,0.82,10.1
0.0,0.0,125575,-1.06,-10.55,0.82,10.64
0.0,0.0,125769,-0.78,-10.51,1.14,10.6
0.0,0.0,125694,-2.08,-9.92,2.59,10.47
0.0,0.0,125858,-2.08,-10.2,1.37,10.5
0.02,0.0,126167,-2.12,-10.08,1.45,10.4
0.02,0.0,126334,-2.2,-10.12,1.37,10.45
0.02,0.0,126357,-2.28,-10.04,1.37,10.39
0.02,0.0,126411,-2.16,-10.12,1.41,10.44
0.02,0.0,126203,-1.73,-9.41,1.88,9.75
0.02,0.0,125722,-1.22,-10.04,0.78,10.15
0.02,0.0,125536,-1.26,-10.2,0.75,10.3
0.02,0.0,125336,-0.78,-10.0,0.27,10.04
0.02,0.0,125460,-1.26,-10.2,0.9,10.32
0.02,0.0,125263,-1.14,-10.36,0.78,10.45
0.02,0.0,125102,-1.26,-10.24,0.78,10.34
0.02,0.0,124698,-1.26,-10.36,0.63,10.45
0.02,0.0,124972,-1.18,-10.28,0.63,10.36
0.02,0.0,126593,-1.22,-10.32,0.67,10.41
0.02,0.0,127301,-1.14,-10.24,0.75,10.33
0.02,0.0,128853,-1.18,-10.28,0.82,10.38
0.02,0.0,128124,-1.18,-10.43,0.63,10.52
0.02,0.0,128143,-1.14,-10.4,0.71,10.48
0.02,0.0,126504,-1.22,-10.4,0.67,10.49
0.02,0.0,125553,-1.18,-10.32,0.59,10.4
0.02,0.0,123989,-1.18,-10.36,0.59,10.44
0.02,0.0,123819,-1.18,-10.36,0.63,10.44
0.02,0.0,120831,-1.14,-10.32,0.71,10.4
0.02,0.0,117078,-1.1,-10.36,0.59,10.43
0.02,0.0,117041,-1.18,-10.24,0.63,10.32
0.02,0.0,117719,-1.18,-10.24,0.75,10.33
0.02,0.0,117766,-1.22,-10.32,0.59,10.4
0.02,0.0,117628,-1.18,-10.28,0.71,10.37
0.02,0.0,116943,-1.22,-10.32,0.59,10.4
0.02,0.0,116263,-1.22,-10.36,0.59,10.44
0.02,0.0,115700,-1.22,-10.24,0.63,10.33
0.02,0.0,114688,-1.22,-10.36,0.59,10.44
0.02,0.0,116342,-1.18,-10.36,0.67,10.44
0.02,0.0,116969,-1.18,-10.32,0.71,10.41
0.02,0.0,116680,-1.22,-10.32,0.63,10.41
0.02,0.0,116534,-1.22,-10.28,0.71,10.37
0.02,0.0,116402,-1.18,-10.32,0.71,10.41
0.02,0.0,117102,-1.22,-10.32,0.67,10.41
7.15,0.0,117122,-1.26,-10.24,0.63,10.33
7.15,0.0,116987,-1.18,-10.28,0.67,10.37
7.15,0.0,117213,-1.18,-10.32,0.63,10.4
7.15,0.0,117367,-1.26,-10.28,0.67,10.38
7.15,0.0,117003,-1.18,-10.28,0.63,10.36
7.15,0.0,117973,-1.22,-10.32,0.63,10.41
53.76,41.5,118866,-1.18,-10.32,0.71,10.41
53.76,41.5,118087,-1.22,-10.32,0.67,10.41
53.76,41.5,118691,-1.14,-10.16,0.75,10.25
53.76,41.5,123413,-1.22,-10.28,0.71,10.37
53.76,41.5,124152,-1.29,-10.43,0.47,10.52
53.76,41.5,126943,-0.75,-10.71,0.98,10.78
53.76,41.5,126070,-0.94,-10.32,0.75,10.39
53.76,41.5,126463,-0.94,-10.4,0.82,10.47
53.76,41.5,126292,-0.9,-10.32,0.82,10.39
53.76,41.5,126231,-0.9,-10.36,0.78,10.42
53.76,41.5,126403,-0.94,-10.36,0.78,10.43
53.76,41.5,126215,-0.9,-10.36,0.78,10.42
53.76,41.5,126178,-0.9,-10.4,0.82,10.47
53.76,41.5,126094,-0.86,-10.36,0.82,10.42
53.76,41.5,126167,-0.82,-10.43,0.78,10.5
53.76,41.5,125772,-0.86,-10.36,0.82,10.42
53.76,41.5,125762,-0.82,-10.4,0.82,10.46
53.76,41.5,125783,-0.9,-10.32,0.86,10.39
53.76,41.5,125389,-0.86,-10.36,0.78,10.42
53.76,41.5,125372,-0.86,-10.36,0.86,10.43
53.76,41.5,125359,-0.82,-10.36,0.82,10.42
53.76,41.5,125468,-0.82,-10.36,0.82,10.42
53.76,41.5,124889,-0.82,-10.4,0.78,10.46
53.76,41.5,124870,-0.86,-10.4,0.82,10.46
53.76,41.5,124850,-0.82,-10.36,0.86,10.42
53.76,41.5,124999,-0.78,-10.36,0.78,10.42
53.76,41.5,124598,-0.78,-10.4,0.82,10.46
53.76,41.5,124674,-0.78,-10.4,0.86,10.46
53.76,41.5,124725,-0.78,-10.4,0.82,10.46
9.5,41.5,124693,-0.82,-10.36,0.86,10.42
9.5,41.5,124740,-0.78,-10.32,0.94,10.39
9.5,41.5,124830,-0.78,-10.4,0.82,10.46
105.08,62.5,125040,-0.78,-10.36,0.86,10.42
105.08,62.5,124775,-0.82,-10.4,0.86,10.46
105.08,62.5,124859,-0.78,-10.4,0.94,10.47
105.08,62.5,124967,-0.78,-10.4,0.82,10.46
88.76,79.5,125129,-0.78,-10.4,0.86,10.46
88.76,79.5,124856,-0.78,-10.43,0.78,10.49
88.76,79.5,124908,-0.82,-10.36,0.86,10.42
88.76,79.5,124934,-0.78,-10.4,0.78,10.45
65.36,77.75,124670,-0.75,-10.36,0.86,10.42
65.36,77.75,124653,-0.75,-10.4,0.82,10.45
65.36,77.75,124420,-0.78,-10.4,0.86,10.46
65.36,77.75,124200,-0.75,-10.36,0.9,10.42
65.36,77.75,124209,-0.75,-10.43,0.86,10.5
65.36,77.75,124354,-0.75,-10.43,0.9,10.5
65.36,77.75,124234,-0.78,-10.4,0.82,10.46
65.36,77.75,124057,-0.75,-10.36,0.78,10.41
65.36,77.75,124040,-0.82,-10.36,0.9,10.43
65.36,77.75,124174,-0.78,-10.4,0.86,10.46
65.36,77.75,123972,-0.75,-10.4,0.82,10.45
65.36,77.75,123722,-0.78,-10.36,0.82,10.42
65.36,77.75,123742,-0.75,-10.4,0.82,10.45
65.36,77.75,123893,-0.75,-10.43,0.82,10.49
65.36,77.75,123930,-0.75,-10.36,0.86,10.42
18.68,77.75,123564,-0.75,-10.43,0.82,10.49
18.68,77.75,123620,-0.78,-10.4,0.94,10.47
88.76,86.5,123910,-0.78,-10.4,0.86,10.46
88.76,86.5,123648,-0.78,-10.43,0.86,10.5
88.76,86.5,123739,-0.75,-10.4,0.9,10.46
76.53,79.25,123941,-0.75,-10.4,0.9,10.46
76.53,79.25,123386,-0.71,-10.36,0.82,10.41
76.53,79.25,123508,-0.75,-10.36,0.86,10.42
76.53,79.25,123767,-0.75,-10.43,0.82,10.49
74.17,75.75,123383,-0.75,-10.32,0.9,10.38
74.17,75.75,123344,-0.71,-10.36,0.86,10.42
74.17,75.75,123354,-0.75,-10.4,0.82,10.45
74.17,75.75,123614,-0.71,-10.43,0.9,10.5
78.33,79.0,123302,-0.71,-10.51,0.82,10.57
78.33,79.0,123262,-0.75,-10.43,0.86,10.5
78.33,79.0,123360,-0.75,-10.36,0.78,10.41
78.33,79.0,123534,-0.78,-10.4,0.82,10.46
74.17,75.5,123094,-0.75,-10.36,0.9,10.42
74.17,75.5,123067,-0.75,-10.4,0.82,10.45
74.17,75.5,123138,-0.71,-10.4,0.82,10.45
74.17,75.5,123392,-0.71,-10.4,0.82,10.45
76.34,75.5,123616,-0.75,-10.4,0.82,10.45
76.34,75.5,123144,-0.78,-10.4,0.86,10.46
76.34,75.5,123262,-0.75,-10.36,0.82,10.42
76.34,75.5,123422,-0.75,-10.4,0.86,10.46
88.11,79.0,123874,-0.75,-10.43,0.9,10.5
88.11,79.0,123417,-0.71,-10.4,0.78,10.45
88.11,79.0,123542,-0.75,-10.4,0.86,10.46
88.11,79.0,123760,-0.78,-10.4,0.82,10.46
75.95,78.25,123940,-0.75,-10.36,0.82,10.42
75.95,78.25,123584,-0.75,-10.36,0.86,10.42
75.95,78.25,123606,-0.98,-10.28,0.63,10.34
72.29,77.75,123588,-0.75,-10.43,0.78,10.49
72.29,77.75,123019,-0.71,-10.32,0.94,10.38
72.29,77.75,123945,-0.71,-10.32,0.82,10.37
72.29,77.75,123435,-0.67,-10.32,0.86,10.37
72.29,77.75,121888,-0.71,-10.36,0.86,10.42
72.29,77.75,123589,-0.67,-10.4,0.9,10.46
72.29,77.75,123973,-0.67,-10.4,0.9,10.46
72.29,77.75,123114,-0.71,-10.4,0.75,10.45
72.29,77.75,123363,-0.67,-10.4,0.82,10.45
72.29,77.75,123797,-0.67,-10.4,0.82,10.45
25.63,65.0,123830,-0.75,-10.4,0.9,10.46
25.63,65.0,123267,-0.75,-10.36,0.9,10.42
25.63,65.0,122918,-0.67,-10.43,0.82,10.49
25.63,65.0,123037,-0.67,-10.36,0.78,10.41
25.63,65.0,123444,-0.67,-10.43,0.82,10.49
62.18,58.5,122966,-0.67,-10.4,0.9,10.46
62.18,58.5,123131,-0.67,-10.4,0.86,10.45
62.18,58.5,123388,-0.71,-10.36,0.78,10.41
125.0,71.0,123795,-0.71,-10.4,0.86,10.45
125.0,71.0,123340,-0.67,-10.43,0.78,10.48
125.0,71.0,123512,-0.67,-10.43,0.82,10.49
125.0,71.0,123628,-0.71,-10.36,0.86,10.42
125.0,71.0,123945,-0.71,-10.4,0.82,10.45
125.0,71.0,123774,-0.63,-10.4,0.82,10.45
125.0,71.0,123748,-0.63,-10.47,0.82,10.52
125.0,71.0,123957,-0.67,-10.4,0.82,10.45
38.66,62.5,123699,-0.71,-10.36,0.86,10.42
38.66,62.5,123699,-0.67,-10.47,0.82,10.53
38.66,62.5,123788,-0.71,-10.4,0.86,10.45
38.66,62.5,124077,-0.67,-10.43,0.82,10.49
72.2,74.25,124082,-0.71,-10.36,0.86,10.42
72.2,74.25,123827,-0.71,-10.36,0.82,10.41
72.2,74.25,123920,-0.67,-10.43,0.82,10.49
80.86,78.75,124373,-0.67,-10.4,0.82,10.45
80.86,78.75,123799,-0.59,-10.51,0.9,10.57
80.86,78.75,123418,-0.63,-10.43,0.86,10.49
80.86,78.75,123579,-0.71,-10.47,0.75,10.52
55.05,61.25,121392,-0.78,-10.28,0.86,10.34
55.05,61.25,117472,-0.71,-10.36,0.78,10.41
55.05,61.25,104658,-0.78,-10.28,0.78,10.34
0.0,0.0,1255,-0.67,-10.28,0.86,10.34
0.0,0.0,6241,2.28,-9.41,-0.39,9.69
0.0,0.0,1121,3.8,-9.96,-0.9,10.7
0.0,0.0,1097,3.02,-9.45,-0.51,9.94
0.0,0.0,1197,3.53,-10.04,-0.59,10.66
0.0,0.0,6004,0.55,-10.9,0.24,10.92
0.0,0.0,7158,0.35,-10.4,0.43,10.41
0.0,0.0,7166,0.39,-10.47,0.43,10.49
0.0,0.0,7165,0.39,-10.43,0.43,10.45
0.0,0.0,7238,0.35,-10.43,0.47,10.45
0.0,0.0,7259,0.35,-10.4,0.47,10.41
0.0,0.0,7281,0.39,-10.47,0.47,10.49
0.0,0.0,7304,0.31,-10.43,0.39,10.45
0.0,0.0,7322,0.27,-10.51,0.43,10.53
0.0,0.0,7342,0.27,-10.47,0.51,10.49
0.0,0.0,7362,0.27,-10.4,0.47,10.41
0.0,0.0,7400,0.31,-10.4,0.43,10.41
